,2223.14096740459,2241.07398894549,2262.75751034224,2679.80285558542,2978.2964083814,3159.4412370969,3354.28405017382,3364.60847172059,3397.90986107287,3418.17496544302,3443.92179034381,3952.78685438591,4091.3698596149,4451.32239915135,4475.01434453901,4490.07013394927,4515.26668887692,4539.79450819356,4744.0864749537,5052.23115144826,5362.98144942307,5914.10374346901,5959.11646637146,6312.28874851616,6326.21440627874,6710.34178817013,6730.90681765098,6768.6207335804,6797.38180221503,6838.49358384265,6889.61976824441,6942.14648695786,7386.92902431822,7525.5182209093,7905.89336839214,8182.83966742373,9030.35184440851,9073.20815866341,9487.18319483418,10103.2028390456,10400.8057644159,10491.1665411138,10930.5483306152,13276.7324948084,14943.0383506345,15048.8944894299
V13,0.00066477623878315,0.000180175402076653,0.000198368122043072,5.94076581506366E-05,0.000864876360992078,0.000496842228651564,0.000197137618120433,0.000272262576175912,0.000577684360245044,0.000197882850748487,9.37775961527869E-05,0.000806351531729562,0.000503604719467263,0.00123261650872847,0.000283976897158494,0.000385556313194437,0.000384217782899159,0.000194587196570826,0.00063056369332139,0.000309520078291351,4.65201811715549E-05,0.000235920445109194,0.00113106365210494,9.40218290726581E-05,0.000554071968222898,0.000264106520423691,0.000170130880242434,0.000165537473719519,0.000662564418174528,0.000209611754068988,0.000102563504616699,0.00014458560088661,0.000164118651521589,0.000300967975363878,0.000819420466509334,0.000456766023416356,0.000206335399129069,0.000133490283263176,0.000586842800991295,0.00017958673515972,6.53054361675913E-05,6.5297167803737E-05,0.000171855985395041,7.61476337906939E-05,5.78938613697446E-05,0.000142107528061102
V142,0.000647775138787558,0.000156261487953882,0.000192322230889077,0.000400101212564178,0.000698122570560541,0.000414410918142915,0.000684085269695144,0.000349397624502907,0.000617011027305585,0.000493517775309102,0.000160704046235259,0.000640755519585498,0.000499043066088078,0.00130490597529459,0.000385674040439972,0.000365960488578877,0.000491335029212941,0.000342085081128842,0.000419800469369378,0.000262502117494038,0.000622971235763597,0.000100812732394056,0.00101805655642761,0.00012610958293625,0.00059003936391113,0.000985614889522325,0.000414390618810312,0.000391317102741566,0.00077100514041585,0.000546481241832127,0.00018583337684968,0.000287979578719348,0.00029143966531545,0.000308724148726095,0.00071207679205538,0.000505307393671353,0.000219232021321828,0.000205339224345554,0.000465214594219913,0.000193282613092535,0.000141934502992382,0.000115784055932142,0.000165381491072343,6.70314794886401E-05,6.6915738508272E-05,0.00019446671730494
V151,0.000545033662164893,0.00033142909929436,0.000203654820697996,0.000276887238729052,0.000612664263076257,0.000464410450556678,0.000278756443853345,0.00103118293871866,0.000624112520442481,0.000408692316787533,0.000175785476485531,0.000641164116049041,0.000559362727544731,0.00103487147850767,0.000320317330788201,0.000297389411066149,0.000403446456690536,0.000376142827273472,0.000581968927594564,0.000325885013243056,0.000401193923153576,0.000185486209910091,0.000828932957204937,9.63355392867731E-05,0.000539149907863013,0.0005036249249515,0.00132968678636447,0.000567999536792998,0.00074633618473478,0.000448882622098026,0.000200560854614466,0.000307838638337394,0.000156619397942493,0.000114568926935245,0.000676648678510136,0.000512053208299542,0.000261169752110231,0.00026288111836048,0.000585008919783692,0.000235417022110958,0.000198067914637732,0.000151784154017678,0.000208406239699499,8.43715135666557E-05,9.21026595575925E-05,6.93317568199748E-05
V160,0.000509415450818912,0.000190837395544838,0.00019330472150592,0.000266101526237807,0.000489427310744541,0.000357819727705907,0.000627535072173105,0.000691684948977121,0.000563791342721217,0.000610520794432196,0.000185251515086673,0.000647663962856446,0.000658701931775272,0.000995331971763208,0.000341660195272548,0.000263535382464867,0.000441329665871411,0.000399949025491813,6.28556050336066E-05,0.000332846699528141,0.000402685178236384,0.000566331713610995,0.000705101342597839,0.000128745879378201,0.000576151117829719,0.000870294858059675,0.000780145470145987,0.000353880980429883,0.000706588391228692,0.000656542547085491,0.000196180411352809,0.000316397278567088,0.000316425217113205,0.000212063889652522,0.000711166742281028,0.000635220525371853,0.000311351639328001,0.000311698007653561,8.30651794683234E-05,0.000241239022415181,0.000242255282043588,0.000187479400653588,0.0002445152018268,8.24892177605309E-05,7.47608517239748E-05,0.000135981175425892
V161,0.000516652863557578,0.000118323395273377,0.000157983359889645,0.000162937697325046,0.000609730434948354,0.000501652135739793,0.000620762470333786,0.000314634158774416,0.000507251866033764,0.000637979865402637,0.000180121815748198,0.000679128001441975,0.000492337377194224,0.00104605818850196,0.000259766036916171,0.000259828002146848,0.000394183995025045,0.000342975682249481,0.000718458093150145,0.000362102323833027,0.000254195340062978,8.03511707045239E-05,0.000850275577864652,9.93001484731399E-05,0.000563895532057473,0.000854941542635866,0.000324134093540577,0.000304718692392968,0.000622285514559647,0.000858434786699855,0.000230740464107385,0.000230577117507135,4.19297572180022E-05,0.000348605940130516,0.000712684245855756,0.000476869746450464,0.000205888805340272,0.000224037282509012,0.000710909893248354,0.000241602843908903,0.000155769509801567,0.000115910175148096,0.000153605541615207,9.34225540008305E-05,7.17270831924892E-05,0.000203244851849793
V165,0.000351981824366734,0.000111797215615401,0.000138736904153229,0.000361217721503373,0.000386793021691844,0.000375918173165975,0.000707433663541807,0.00037053345447101,0.00049926205672641,0.000501413702715528,0.000198891235846881,0.000367191365307878,0.000510060680039862,0.000768636165143258,0.000229251578724646,0.000235598627727358,0.000408539557439342,0.000405561320440694,0.000542998700875603,0.000269479840525661,0.00056464081450209,6.43844005115969E-05,0.000582016071954511,0.000108213438405778,0.000495541185700749,0.00103761904987586,0.000476855892580979,0.000459678136923396,0.000653972405678285,0.000570566086837235,0.000233673064518646,0.000323839343599973,0.000525995661113822,0.000148462351706538,0.000420194729416678,0.000520242984302789,0.000301597141841031,0.000286099636507089,0.000596217983141974,0.000200957300952606,0.000216895656488025,0.000204710840174305,0.000266540280115696,7.00513251693261E-05,0.000101426681297485,8.43875719784575E-05
V175,0.000633761327848861,0.000180421762547986,0.000215170666157727,4.51921557765451E-05,0.000752490519038064,0.000374811176433555,0.000802615342445006,0.000458416594804041,0.000633419116892813,0.000225375172225212,0.000135621766407643,0.000754049931769009,0.000523970583196463,0.00119576433420896,0.000527653521070676,0.000362447234885392,0.000357497399739855,0.00026944570817606,0.000626126713341142,0.000362804943844605,5.13481687039943E-05,0.000300287624613895,0.00103842812897087,0.000591026161814139,0.000139927960708055,0.00112167092037349,0.000475864902267538,0.000378252703009537,0.000764517510789406,0.000286265352061697,0.00015556397700202,0.00019039809890526,0.000407561128571795,0.000145965914605281,0.000799908153863936,0.000497768898558864,0.000213132424724815,0.000179581312726855,0.000626043499372861,0.000267841433907962,8.58416141191303E-05,9.23367899643224E-05,0.000188424371634541,0.000105213923816344,6.86373256633532E-05,8.61952390612061E-05
V186,0.000436753966193401,0.000124396188992683,0.000147816872460703,0.000109378925755343,0.000526036548277278,0.000468642733515494,0.000579619965345353,0.000297294804099211,0.0004801613291605,0.00024537452388788,0.000132800571400871,0.00055221205544569,0.00051264238100194,0.00094386647426029,0.000277982154711859,0.00028899268553139,0.000420392466910051,0.000387344616879381,0.000799624294807883,0.000367429343645716,0.000154704216628983,9.19317265732266E-05,0.000785426868929609,9.75779656533383E-05,0.000513625547950465,0.00084694825851225,0.000355848699032793,0.000330031178657649,0.000625049453667128,0.000310537277413758,0.000134305709558533,0.000207496599407283,0.000350542399467005,0.000184631371370133,0.000636813361041078,0.000514186118849826,0.000275756726478901,0.000295827357244307,0.000837944652193984,0.000258917952783022,0.000201792981348598,0.000172863547081904,0.000227412396660782,8.70371725602451E-05,0.00010839920982038,0.000113252428228697
V188,0.000503577044303934,0.000185031091003016,0.000144250886091291,0.000147029935866441,0.000603712135726173,0.0002987289954359,0.000187836655732138,0.000691108501927202,0.000606648008519402,0.000698886200697685,0.000177684108270118,0.000624014531574093,0.00049360645127034,0.00128776400171426,0.000368297159120468,0.000370279437468211,0.000293714002374072,0.000235154224730125,0.000487523265171223,0.000332038629293432,0.000267926970601681,0.000253476393782563,0.0010707232265394,0.000621823299406978,0.000147035637812218,0.000394190335174622,0.00107067057311166,0.000498707987049128,0.000941014763123459,0.00117658103541688,0.000360152728372815,0.000288546046693675,0.000118169416958419,0.000109792014533182,0.000860938380508813,0.000581017642686883,0.000221632273690076,0.000196289601684305,0.000643555393716845,0.000289465797483455,0.000105041005965032,9.09876750507019E-05,0.000186874855684714,4.76689235935371E-05,6.68055602611617E-05,7.55236619737739E-05
