Target,Model,Accuracy CV,St. Dev. CV,Precision CV,Recall CV,F1-Score CV,Accuracy
Eritromicina,LogisticRegression,0.512,0.00979795897113272,0.26224,0.512,0.3468070175438596,0.6451612903225806
Eritromicina,LogisticRegression_Best,0.5853333333333334,0.058910478222846285,0.5916330532212885,0.5853333333333334,0.5738937689050212,0.6774193548387096
Eritromicina,LogisticRegression_PCA,0.512,0.00979795897113272,0.26224,0.512,0.3468070175438596,0.6451612903225806
Eritromicina,LogisticRegression_Best_PCA,0.6013333333333333,0.06575543914975988,0.6093130464306935,0.6013333333333333,0.5884312414628378,0.6774193548387096
Eritromicina,Ridge,0.512,0.00979795897113272,0.26224,0.512,0.3468070175438596,0.6451612903225806
Eritromicina,Ridge_Best,0.5439999999999999,0.08554790730604955,0.5514265290265291,0.5439999999999999,0.5129231420280014,0.6451612903225806
Eritromicina,Ridge_PCA,0.512,0.00979795897113272,0.26224,0.512,0.3468070175438596,0.6451612903225806
Eritromicina,Ridge_Best_PCA,0.5276666666666666,0.07887824654350385,0.535263492063492,0.5276666666666666,0.49334815946580657,0.6774193548387096
Eritromicina,DecisionTree,0.5683333333333334,0.07061633427661528,0.5676027528027529,0.5683333333333334,0.5654468076207207,0.6774193548387096
Eritromicina,DecisionTree_Best,0.5519999999999999,0.044899888641287286,0.5523589743589744,0.5519999999999999,0.5497422577422577,0.5806451612903226
Eritromicina,DecisionTree_PCA,0.545,0.035087192978508736,0.5488222287516404,0.545,0.539072959573867,0.6129032258064516
Eritromicina,DecisionTree_Best_PCA,0.634,0.0806749307061645,0.6365056277056277,0.634,0.6316302538041669,0.6129032258064516
Eritromicina,K-nn,0.4793333333333333,0.06756560597753203,0.4777167832167833,0.4793333333333333,0.4751732705076034,0.45161290322580644
Eritromicina,K-nn_Best,0.608,0.09544864820648036,0.6160018648018648,0.608,0.6043331869418826,0.5806451612903226
Eritromicina,K-nn_PCA,0.5116666666666667,0.11517136989913962,0.5117895437895438,0.5116666666666667,0.511304347826087,0.4838709677419355
Eritromicina,K-nn_Best_PCA,0.5843333333333334,0.09112628599915615,0.589179797979798,0.5843333333333334,0.5793879293009728,0.6129032258064516
Eritromicina,RandomForest,0.5616666666666668,0.07369607256232255,0.5632813852813853,0.5616666666666668,0.5602443064182194,0.7096774193548387
Eritromicina,RandomForest_Best,0.561,0.0921689270367791,0.5631554612054612,0.561,0.5574497772758643,0.6451612903225806
Eritromicina,RandomForest_PCA,0.5033333333333334,0.046939677601506136,0.5026116106116106,0.5033333333333334,0.5008585231193927,0.6774193548387096
Eritromicina,RandomForest_Best_PCA,0.5773333333333334,0.039645652697083665,0.5770331002331003,0.5773333333333334,0.5761084133258046,0.6774193548387096
Eritromicina,BernoulliNB,0.512,0.00979795897113272,0.26224,0.512,0.3468070175438596,0.6451612903225806
Eritromicina,BernoulliNB_Best,0.512,0.00979795897113272,0.26224,0.512,0.3468070175438596,0.6451612903225806
Eritromicina,BernoulliNB_PCA,0.422,0.06681150932120734,0.4086990969814499,0.422,0.41022470094033253,0.5161290322580645
Eritromicina,BernoulliNB_Best_PCA,0.512,0.00979795897113272,0.26224,0.512,0.3468070175438596,0.6451612903225806
Eritromicina,GaussianNB,0.5446666666666667,0.0589387629474676,0.5449497326203209,0.5446666666666667,0.5367900582509277,0.6129032258064516
Eritromicina,GaussianNB_Best,0.6016666666666667,0.06824791409103852,0.608388888888889,0.6016666666666667,0.5924376885725753,0.6451612903225806
Eritromicina,GaussianNB_PCA,0.545,0.035087192978508736,0.5452161172161172,0.545,0.5370135392863571,0.7096774193548387
Eritromicina,GaussianNB_Best_PCA,0.5693333333333334,0.038276769862556466,0.5743758276810909,0.5693333333333334,0.5564973006524273,0.7096774193548387
