Target,Model,Accuracy CV,St. Dev. CV,Precision CV,Recall CV,F1-Score CV,Accuracy
ANT(6)-Ia,LogisticRegression,0.8293333333333333,0.014966629547095742,0.6880177777777778,0.8293333333333333,0.7520351339481773,0.8064516129032258
ANT(6)-Ia,LogisticRegression_Best,0.8863333333333333,0.04640881142388562,0.9114502923976608,0.8863333333333333,0.8923913143913144,0.7741935483870968
ANT(6)-Ia,LogisticRegression_PCA,0.8293333333333333,0.014966629547095742,0.6880177777777778,0.8293333333333333,0.7520351339481773,0.8064516129032258
ANT(6)-Ia,LogisticRegression_Best_PCA,0.8863333333333333,0.04640881142388562,0.9114502923976608,0.8863333333333333,0.8923913143913144,0.7741935483870968
ANT(6)-Ia,Ridge,0.8293333333333333,0.014966629547095742,0.6880177777777778,0.8293333333333333,0.7520351339481773,0.8064516129032258
ANT(6)-Ia,Ridge_Best,0.8293333333333333,0.014966629547095742,0.6880177777777778,0.8293333333333333,0.7520351339481773,0.8064516129032258
ANT(6)-Ia,Ridge_PCA,0.8293333333333333,0.014966629547095742,0.6880177777777778,0.8293333333333333,0.7520351339481773,0.8064516129032258
ANT(6)-Ia,Ridge_Best_PCA,0.8293333333333333,0.014966629547095742,0.6880177777777778,0.8293333333333333,0.7520351339481773,0.8064516129032258
ANT(6)-Ia,DecisionTree,0.8383333333333335,0.05493430419854042,0.8573618829682902,0.8383333333333335,0.8395528309946915,0.6774193548387096
ANT(6)-Ia,DecisionTree_Best,0.8536666666666667,0.049152822909778016,0.8557929368876737,0.8536666666666667,0.8533183105627801,0.7096774193548387
ANT(6)-Ia,DecisionTree_PCA,0.7963333333333333,0.053379146989562615,0.8255892255892257,0.7963333333333333,0.8026026604973975,0.7419354838709677
ANT(6)-Ia,DecisionTree_Best_PCA,0.8453333333333333,0.017587874611030556,0.7391482125603865,0.8453333333333333,0.7815072638854236,0.8064516129032258
ANT(6)-Ia,K-nn,0.8943333333333333,0.019708993998792647,0.8987899749373434,0.8943333333333333,0.8954017094017093,0.7741935483870968
ANT(6)-Ia,K-nn_Best,0.9026666666666667,0.0185472369909914,0.9042285714285715,0.9026666666666667,0.9026666666666665,0.8064516129032258
ANT(6)-Ia,K-nn_PCA,0.8946666666666667,0.031026870075253593,0.8943151515151515,0.8946666666666667,0.8924692218350755,0.7741935483870968
ANT(6)-Ia,K-nn_Best_PCA,0.9026666666666667,0.0185472369909914,0.9042285714285715,0.9026666666666667,0.9026666666666665,0.7741935483870968
ANT(6)-Ia,RandomForest,0.8706666666666667,0.052393807946274636,0.867988455988456,0.8706666666666667,0.8657533245099891,0.7741935483870968
ANT(6)-Ia,RandomForest_Best,0.8866666666666667,0.03883011431579592,0.8862704059225799,0.8866666666666667,0.8789513545633796,0.7741935483870968
ANT(6)-Ia,RandomForest_PCA,0.8536666666666667,0.03204857424459175,0.8442626262626263,0.8536666666666667,0.8473179374983119,0.7741935483870968
ANT(6)-Ia,RandomForest_Best_PCA,0.8783333333333333,0.04325634186002222,0.8832886762360447,0.8783333333333333,0.8797009107990389,0.7741935483870968
ANT(6)-Ia,BernoulliNB,0.8293333333333333,0.014966629547095742,0.6880177777777778,0.8293333333333333,0.7520351339481773,0.8064516129032258
ANT(6)-Ia,BernoulliNB_Best,0.8293333333333333,0.014966629547095742,0.6880177777777778,0.8293333333333333,0.7520351339481773,0.8064516129032258
ANT(6)-Ia,BernoulliNB_PCA,0.8370000000000001,0.05306599664568639,0.8235731225296442,0.8370000000000001,0.8150963455149502,0.7741935483870968
ANT(6)-Ia,BernoulliNB_Best_PCA,0.8293333333333333,0.014966629547095742,0.6880177777777778,0.8293333333333333,0.7520351339481773,0.8064516129032258
ANT(6)-Ia,GaussianNB,0.8783333333333333,0.024312776705080624,0.8813948203842941,0.8783333333333333,0.8786763642861203,0.7419354838709677
ANT(6)-Ia,GaussianNB_Best,0.8943333333333333,0.019708993998792647,0.9097593984962407,0.8943333333333333,0.8985345765345766,0.7741935483870968
ANT(6)-Ia,GaussianNB_PCA,0.8863333333333333,0.029559732369860495,0.8771980676328501,0.8863333333333333,0.8792057860838348,0.7741935483870968
ANT(6)-Ia,GaussianNB_Best_PCA,0.9023333333333333,0.020374275719914844,0.9031492063492064,0.9023333333333333,0.9018931475029035,0.7419354838709677
