Target,Model,Accuracy CV,St. Dev. CV,Precision CV,Recall CV,F1-Score CV,Accuracy
Enrofloxacin,LogisticRegression,0.6746666666666666,0.00653197264742185,0.4552177777777778,0.6746666666666666,0.5436190476190477,0.6451612903225806
Enrofloxacin,LogisticRegression_Best,0.6910000000000001,0.019877402021167428,0.6794717184265011,0.6910000000000001,0.6248310415396423,0.6774193548387096
Enrofloxacin,LogisticRegression_PCA,0.6746666666666666,0.00653197264742185,0.4552177777777778,0.6746666666666666,0.5436190476190477,0.6451612903225806
Enrofloxacin,LogisticRegression_Best_PCA,0.6993333333333334,0.0393361580906592,0.7012647076628771,0.6993333333333334,0.6764077159765564,0.6774193548387096
Enrofloxacin,Ridge,0.6746666666666666,0.00653197264742185,0.4552177777777778,0.6746666666666666,0.5436190476190477,0.6451612903225806
Enrofloxacin,Ridge_Best,0.6746666666666666,0.00653197264742185,0.4552177777777778,0.6746666666666666,0.5436190476190477,0.6451612903225806
Enrofloxacin,Ridge_PCA,0.6746666666666666,0.00653197264742185,0.4552177777777778,0.6746666666666666,0.5436190476190477,0.6451612903225806
Enrofloxacin,Ridge_Best_PCA,0.6746666666666666,0.00653197264742185,0.4552177777777778,0.6746666666666666,0.5436190476190477,0.6451612903225806
Enrofloxacin,DecisionTree,0.5923333333333334,0.07490438349433677,0.5973041625041625,0.5923333333333334,0.5844567199742638,0.6129032258064516
Enrofloxacin,DecisionTree_Best,0.748,0.02925747767665561,0.7672962962962964,0.748,0.7111366936904957,0.6451612903225806
Enrofloxacin,DecisionTree_PCA,0.5613333333333334,0.061566585453835636,0.5844490324490323,0.5613333333333334,0.559384598861652,0.7419354838709677
Enrofloxacin,DecisionTree_Best_PCA,0.6746666666666666,0.00653197264742185,0.4552177777777778,0.6746666666666666,0.5436190476190477,0.6451612903225806
Enrofloxacin,K-nn,0.6593333333333333,0.0909309872620134,0.6564214885038683,0.6593333333333333,0.6345544973544973,0.6774193548387096
Enrofloxacin,K-nn_Best,0.6916666666666667,0.051033757890679037,0.6645656389986826,0.6916666666666667,0.6022618407599153,0.6774193548387096
Enrofloxacin,K-nn_PCA,0.7083333333333334,0.07523297149521613,0.7055597326649959,0.7083333333333334,0.6701034512331047,0.7096774193548387
Enrofloxacin,K-nn_Best_PCA,0.6996666666666667,0.03733333333333332,0.681181771336554,0.6996666666666667,0.6318248586139548,0.7096774193548387
Enrofloxacin,RandomForest,0.6586666666666667,0.03988037668383344,0.6332563776591236,0.6586666666666667,0.6231400388774202,0.6774193548387096
Enrofloxacin,RandomForest_Best,0.7156666666666667,0.04355838993045234,0.6760522488038279,0.7156666666666667,0.6508145264704958,0.6774193548387096
Enrofloxacin,RandomForest_PCA,0.667,0.0679411510058521,0.6827906433341216,0.667,0.6367985139385015,0.7096774193548387
Enrofloxacin,RandomForest_Best_PCA,0.7083333333333333,0.0653537383101465,0.7186507124588966,0.7083333333333333,0.677289578713969,0.6129032258064516
Enrofloxacin,BernoulliNB,0.6746666666666666,0.00653197264742185,0.4552177777777778,0.6746666666666666,0.5436190476190477,0.6451612903225806
Enrofloxacin,BernoulliNB_Best,0.6746666666666666,0.00653197264742185,0.4552177777777778,0.6746666666666666,0.5436190476190477,0.6451612903225806
Enrofloxacin,BernoulliNB_PCA,0.7003333333333333,0.08306891382728225,0.7007166381426713,0.7003333333333333,0.6762360750360752,0.6129032258064516
Enrofloxacin,BernoulliNB_Best_PCA,0.6746666666666666,0.00653197264742185,0.4552177777777778,0.6746666666666666,0.5436190476190477,0.6451612903225806
Enrofloxacin,GaussianNB,0.6743333333333333,0.030470386352070503,0.6984084656084656,0.6743333333333333,0.6729341452523039,0.6451612903225806
Enrofloxacin,GaussianNB_Best,0.7156666666666667,0.04355838993045234,0.7182070175438597,0.7156666666666667,0.6812550722794626,0.6774193548387096
Enrofloxacin,GaussianNB_PCA,0.7233333333333334,0.01906130460732772,0.7467969437969438,0.7233333333333334,0.699561362060945,0.7096774193548387
Enrofloxacin,GaussianNB_Best_PCA,0.724,0.058666666666666686,0.7431428571428572,0.724,0.6738992068086684,0.6774193548387096
