Target,Model,Accuracy CV,St. Dev. CV,Precision CV,Recall CV,F1-Score CV,Accuracy
ST,LogisticRegression,0.13,0.015165750888103105,0.01713,0.13,0.03022441160372195,0.12903225806451613
ST,LogisticRegression_Best,0.2836666666666667,0.0646735391537116,0.2781111111111111,0.2836666666666667,0.27312777777777775,0.5161290322580645
ST,LogisticRegression_PCA,0.13,0.015165750888103105,0.01713,0.13,0.03022441160372195,0.12903225806451613
ST,LogisticRegression_Best_PCA,0.32333333333333336,0.10691637438255709,0.2813055555555556,0.32333333333333336,0.2843825396825397,0.3870967741935484
ST,Ridge,0.13,0.015165750888103105,0.01713,0.13,0.03022441160372195,0.12903225806451613
ST,Ridge_Best,0.14633333333333334,0.01967513941783161,0.036926325051759835,0.14633333333333334,0.04626023606023606,0.12903225806451613
ST,Ridge_PCA,0.13,0.015165750888103105,0.01713,0.13,0.03022441160372195,0.12903225806451613
ST,Ridge_Best_PCA,0.14633333333333334,0.01967513941783161,0.036926325051759835,0.14633333333333334,0.04626023606023606,0.12903225806451613
ST,DecisionTree,0.16999999999999998,0.08077403323125847,0.17191666666666666,0.16999999999999998,0.1628984126984127,0.25806451612903225
ST,DecisionTree_Best,0.22000000000000003,0.04398231968012197,0.10068326118326118,0.22000000000000003,0.1309031746031746,0.16129032258064516
ST,DecisionTree_PCA,0.16233333333333333,0.02384207298966356,0.14126666666666668,0.16233333333333333,0.14304444444444445,0.25806451612903225
ST,DecisionTree_Best_PCA,0.16266666666666668,0.02655392835553925,0.06464148629148629,0.16266666666666668,0.08956075036075035,0.1935483870967742
ST,K-nn,0.2756666666666666,0.0662453352655449,0.20175277777777775,0.2756666666666666,0.22074747474747475,0.41935483870967744
ST,K-nn_Best,0.324,0.07172168430816443,0.29194444444444445,0.324,0.2903809523809523,0.3870967741935484
ST,K-nn_PCA,0.284,0.05439158431636685,0.21910317460317458,0.284,0.23503650793650793,0.3870967741935484
ST,K-nn_Best_PCA,0.29933333333333334,0.10000333327777963,0.2608777777777777,0.29933333333333334,0.26648015873015873,0.3548387096774194
ST,RandomForest,0.3566666666666667,0.0644291169511977,0.24525389610389609,0.3566666666666667,0.27753968253968253,0.3225806451612903
ST,RandomForest_Best,0.3323333333333333,0.06555404894690589,0.28087619047619045,0.3323333333333333,0.2895079365079365,0.3870967741935484
ST,RandomForest_PCA,0.31633333333333336,0.0704777348608134,0.2082055555555556,0.31633333333333336,0.24264957264957263,0.3870967741935484
ST,RandomForest_Best_PCA,0.333,0.08406611154984577,0.2136329365079365,0.333,0.24847258297258296,0.41935483870967744
ST,BernoulliNB,0.13,0.015165750888103105,0.01713,0.13,0.03022441160372195,0.12903225806451613
ST,BernoulliNB_Best,0.13,0.015165750888103105,0.01713,0.13,0.03022441160372195,0.12903225806451613
ST,BernoulliNB_PCA,0.21100000000000002,0.10335268635975448,0.14916666666666664,0.21100000000000002,0.16694603174603176,0.3548387096774194
ST,BernoulliNB_Best_PCA,0.13,0.015165750888103105,0.01713,0.13,0.03022441160372195,0.12903225806451613
ST,GaussianNB,0.2596666666666667,0.08912163972159998,0.11302482933732931,0.2596666666666667,0.1455939431913116,0.3225806451612903
ST,GaussianNB_Best,0.30033333333333334,0.05756542171979442,0.24113333333333334,0.30033333333333334,0.2554904761904762,0.4838709677419355
ST,GaussianNB_PCA,0.2843333333333333,0.08376952508718986,0.14640256410256408,0.2843333333333333,0.17801829004329,0.3870967741935484
ST,GaussianNB_Best_PCA,0.325,0.08366600265340757,0.19254801864801865,0.325,0.22748806471306468,0.41935483870967744
